index,UMAP_1,UMAP_2,state
3294,-7.62005,7.165084,goal
8710,-5.378786,9.019282,goal
3474,-6.1914234,4.8332086,goal
8673,-5.90862,4.6285405,goal
3407,-7.6811037,2.7888331,goal
3467,-5.4700694,6.453176,goal
3351,-7.585138,4.402423,goal
3426,-6.7645507,8.729697,goal
3457,-6.7294745,5.894803,goal
3393,-6.4277477,3.9457924,goal
8624,-5.0177135,5.978394,goal
3436,-4.602537,6.4619727,goal
3302,-4.893547,6.3076773,goal
8628,-7.171361,5.445241,goal
8622,-8.089606,6.843507,goal
3245,-7.0512147,9.119104,goal
3347,-5.644952,7.6663694,goal
8598,-5.377009,5.5807586,goal
8713,-8.042976,5.1388946,goal
3248,-5.3888993,8.852887,goal
8697,-6.480242,6.379952,goal
3305,-6.270807,2.703383,goal
8676,-7.44522,2.52206,goal
3385,-5.8973675,5.2800803,goal
3456,-7.5171647,7.888586,goal
3256,-6.3411994,6.3496695,goal
8722,-6.7434926,2.7851515,goal
3377,-7.735534,7.614721,goal
3341,-4.704892,5.505261,goal
3205,-4.8191977,5.6940317,goal
8708,-6.941423,2.8877463,goal
3477,-7.526153,7.8174677,goal
3435,-7.462641,8.041009,goal
3431,-5.5310183,3.2981806,goal
3370,-6.2795634,4.0514092,goal
3390,-6.624561,6.315174,goal
8721,-7.1307034,3.4770432,goal
8741,-6.7789016,4.925721,goal
3397,-5.5785356,5.784849,goal
3485,-6.2703185,3.3340957,goal
8684,-4.750128,5.2388396,goal
3379,-5.4295015,2.3560379,goal
8609,-5.803072,7.2276816,goal
3391,-6.45778,5.4988637,goal
3262,-7.822442,3.1820138,goal
3223,-6.65925,3.6551304,goal
3382,-8.00805,6.867492,goal
3367,-5.7028365,9.93095,goal
8638,-7.461827,5.075188,goal
3375,-5.2768903,5.0942283,goal
3440,-6.0431175,1.8023299,goal
3279,-6.5592246,7.1356273,goal
8711,-6.3679733,4.597609,goal
8701,-6.3537354,9.0824,goal
8647,-6.187667,6.0835524,goal
8651,-5.801892,2.016538,goal
8680,-6.6991196,1.7293757,goal
3221,-4.9421268,3.7399275,goal
3478,-7.6877213,5.7595835,goal
3493,-5.635693,3.326218,goal
3293,-4.9062176,3.8022928,goal
8744,-7.1901875,5.325401,goal
8667,-5.7342105,3.7664723,goal
8739,-6.9055,3.7036774,goal
3497,-7.996533,4.529724,goal
3353,-7.0187335,3.0062945,goal
3329,-6.432174,1.9111198,goal
8687,-5.503952,7.041216,goal
3327,-7.8550997,4.9107223,goal
3217,-5.828062,2.4769855,goal
8620,-6.9353986,6.3824043,goal
8595,-6.2461557,3.8413634,goal
8635,-6.830804,6.0269365,goal
3270,-5.5427313,8.595095,goal
3229,-7.6592317,5.3795314,goal
3470,-5.3403,2.6589258,goal
8720,-6.3899975,2.3540406,goal
8599,-6.5328317,4.927472,goal
8695,-6.7070365,8.614478,goal
8675,-7.2659783,6.029412,goal
3444,-7.2834015,4.699994,goal
3446,-6.2945514,5.6031,goal
3418,-6.2882714,8.6665745,goal
8621,-6.2248054,10.063482,goal
3384,-5.7647724,6.487472,goal
8639,-6.9918323,5.5506563,goal
8597,-5.701849,6.8153334,goal
3360,-6.4585986,2.71251,goal
3314,-6.568972,3.3850188,goal
3339,-6.066316,6.4366727,goal
3257,-5.2335687,6.965451,goal
8642,-6.6020274,7.182013,goal
3249,-5.044606,5.973732,goal
3363,-5.564314,5.9943585,goal
3235,-5.4444437,8.801769,goal
3424,-5.989378,7.6833386,goal
3405,-7.5996857,8.159298,goal
8674,-5.837225,6.5340447,goal
3275,-5.8689256,9.68742,goal
8601,-6.7843375,4.421842,goal
3416,-5.629393,2.4454594,goal
3439,-7.616698,3.4926977,goal
8696,-8.104328,4.206805,goal
3348,-7.919228,4.7925878,goal
3242,-6.959453,9.458894,goal
3498,-6.456879,3.403692,goal
3368,-5.7102,5.233488,goal
3442,-6.149166,9.664226,goal
8637,-6.688052,1.666546,goal
3455,-6.492787,9.644715,goal
3316,-5.329041,3.1215358,goal
3410,-5.611117,6.591407,goal
3417,-6.6845803,4.7455935,goal
8613,-6.1420603,7.7940717,goal
8604,-7.498765,3.9809966,goal
3480,-6.261814,7.914938,goal
3427,-7.849911,6.827524,goal
3451,-7.757189,8.067377,goal
3484,-7.264173,8.363769,goal
3409,-5.998429,3.573117,goal
3303,-7.2946653,4.382392,goal
8727,-5.642869,3.4538114,goal
3371,-6.768299,4.0930867,goal
8660,-6.1264358,3.3982766,goal
3452,-6.4679074,6.4856167,goal
3259,-5.837187,3.496313,goal
8596,-6.756738,8.817699,goal
3331,-7.059706,4.7488265,goal
8594,-7.491883,7.045848,goal
8679,-6.7335243,4.7537265,goal
3462,-5.8208385,8.240935,goal
3206,-6.853772,3.049766,goal
3210,-6.865537,1.9935975,goal
3355,-6.9458003,6.2049627,goal
3260,-5.815265,4.03314,goal
3232,-7.4060693,3.692278,goal
8719,-7.1791873,7.210258,goal
3323,-5.884014,8.905935,goal
3230,-7.840809,4.9274564,goal
8646,-6.9913535,1.9789128,goal
8636,-6.058703,8.622749,goal
3268,-6.6003976,7.658507,goal
3307,-6.1007915,8.123216,goal
3396,-5.0575795,4.343255,goal
3490,-7.614893,6.653172,goal
3212,-6.428321,9.483314,goal
3354,-6.0790234,5.915868,goal
8654,-6.4526243,9.235961,goal
8677,-6.462342,8.030059,goal
3226,-6.717073,9.748492,goal
3313,-5.1798015,3.784841,goal
3487,-7.8669376,5.647345,goal
3395,-7.5454764,4.7940397,goal
3471,-5.6025996,9.151922,goal
3420,-6.1375737,2.7685115,goal
3349,-6.2618017,3.2861717,goal
3472,-7.9715524,4.800994,goal
3486,-5.942733,9.987224,goal
3330,-7.4363995,6.436547,goal
8725,-6.2672553,6.7905364,goal
8692,-7.872175,5.1026926,goal
3263,-5.5901294,9.541973,goal
8649,-7.7675776,4.2897177,goal
3204,-7.3564124,5.5959783,goal
8683,-7.7405787,4.754174,goal
3325,-5.6242614,6.625835,goal
3338,-7.760479,6.525763,goal
3488,-6.979604,4.93219,goal
3394,-5.9323845,9.491454,goal
3343,-6.1100802,9.832583,goal
8623,-6.4459834,8.9980545,goal
3271,-5.144906,4.132059,goal
8641,-7.0180235,3.0481787,goal
3250,-5.419679,7.1047015,goal
8629,-4.8550653,6.0780344,goal
8738,-6.349386,6.8040614,goal
8606,-6.473999,5.3430486,goal
8650,-6.6678,6.643004,goal
3400,-5.8680134,4.0429263,goal
3288,-5.8285394,6.884312,goal
8627,-6.1368103,4.572458,goal
3340,-7.432381,2.9722087,goal
3309,-7.1744485,3.7277608,goal
3458,-6.3780847,5.402719,goal
3482,-7.86744,5.878933,goal
3479,-5.4122376,6.574332,goal
3473,-7.3228436,3.2947912,goal
3208,-6.6064844,6.3177395,goal
3264,-6.507548,2.0113466,goal
3356,-6.5357795,4.5905514,goal
8657,-4.8147364,4.4478354,goal
3320,-6.012627,3.2067783,goal
3423,-5.58061,9.449618,goal
3500,-6.047761,5.2713227,goal
8672,-7.39276,2.3275788,goal
3411,-5.8285465,6.1335797,goal
8600,-7.008673,2.825166,goal
3277,-4.4839554,6.4675455,goal
3301,-6.0007925,3.81686,goal
8611,-6.7376432,8.211016,goal
8603,-7.178999,2.648923,goal
3460,-5.23199,5.8989205,goal
3274,-6.1899524,2.5585048,goal
8714,-7.416262,5.6874814,goal
3285,-7.4206696,8.356727,goal
3326,-7.349202,6.3434896,goal
3402,-6.707883,2.3508663,goal
3453,-6.8043756,7.650619,goal
3321,-6.3556266,7.31766,goal
3438,-5.7896013,9.265573,goal
3289,-5.807838,5.4868984,goal
3241,-6.1025233,9.20561,goal
3357,-6.299542,6.4982486,goal
3280,-6.9846416,7.504072,goal
8652,-7.135494,4.4703,goal
3276,-5.9242287,6.602586,goal
8718,-6.555239,7.0728583,goal
8689,-4.501206,5.9403744,goal
3286,-7.0610723,5.106054,goal
3328,-5.8180017,8.254189,goal
3233,-7.04637,4.07513,goal
3447,-6.640622,3.9355586,goal
3298,-5.324088,6.0222054,goal
3466,-4.619937,5.935573,goal
8662,-5.6200294,8.743569,goal
3434,-6.0828285,9.04499,goal
8653,-5.543201,7.2258267,goal
3415,-7.5818763,6.3415833,goal
8700,-5.0120487,5.140826,goal
3459,-6.6184316,3.4806032,goal
8640,-6.8045707,3.7479281,goal
3238,-6.6589365,3.2689629,goal
8715,-5.7089515,5.984686,goal
3465,-6.419897,7.9243865,goal
3476,-7.328008,8.644392,goal
3499,-5.753452,2.017981,goal
3422,-7.527608,6.8582873,goal
3243,-6.685095,5.485748,goal
3311,-5.563089,8.233884,goal
3491,-5.789911,1.9142531,goal
3403,-6.038439,5.2573657,goal
3297,-5.8475323,3.9378679,goal
3244,-5.752815,5.800556,goal
8602,-6.109155,3.9773667,goal
3300,-7.743862,6.7370014,goal
3272,-5.20917,3.6047304,goal
3386,-6.593696,8.871431,goal
3336,-7.664255,7.2462177,goal
8743,-6.5585885,5.7809095,goal
3445,-5.8820357,6.1656904,goal
8742,-7.1483836,2.2392287,goal
8633,-7.8890057,6.6457596,goal
8626,-5.8087497,6.8120484,goal
3358,-6.3476486,2.7800639,goal
8728,-7.14237,4.1232343,goal
3227,-7.718627,7.5239234,goal
3219,-8.196285,4.3886333,goal
3281,-6.032785,5.912505,goal
3228,-7.8816056,3.9756567,goal
3335,-5.385154,4.175536,goal
3225,-6.8551393,6.8236976,goal
8706,-8.170934,3.7946417,goal
3412,-5.304907,4.8594766,goal
8631,-7.576782,3.4684887,goal
8648,-5.591687,8.277267,goal
8736,-8.170103,6.594995,goal
3468,-6.8969564,5.6526036,goal
3296,-5.905946,3.505554,goal
3381,-7.1281056,8.910084,goal
3388,-8.175496,4.319542,goal
3406,-7.141322,8.400475,goal
3372,-5.423465,8.144384,goal
3332,-7.3980346,4.903367,goal
3213,-4.8493295,5.801,goal
8712,-6.9273233,9.661133,goal
3214,-5.008048,6.0082436,goal
3361,-5.734474,2.2553751,goal
8669,-5.126185,4.830993,goal
3469,-5.6084642,3.6678762,goal
3344,-6.9561753,4.08307,goal
3278,-6.0680947,4.289717,goal
3324,-6.98501,3.093332,goal
3333,-5.589663,3.0231013,goal
8681,-5.98344,6.2885246,goal
8668,-4.5398717,5.833246,goal
3315,-5.7019777,8.650266,goal
3359,-5.1095157,4.3147984,goal
3419,-6.4686165,3.702326,goal
3429,-6.1074395,4.285366,goal
8666,-6.500994,9.712684,goal
3428,-5.7545085,4.6551695,goal
3237,-5.5350375,9.211105,goal
3380,-5.3979836,5.2670503,goal
8616,-6.681536,8.081272,goal
3414,-6.24115,8.514824,goal
3483,-6.529993,4.010258,goal
3334,-7.9122663,5.706974,goal
3430,-4.8284864,5.7357016,goal
3441,-7.7940016,4.3870454,goal
8685,-5.854296,9.847386,goal
3489,-6.3074746,5.7721934,goal
3269,-6.795156,7.964474,goal
3253,-5.6234355,9.48516,goal
8643,-7.621945,4.208484,goal
3433,-6.9170346,1.9849975,goal
8644,-7.352369,8.314337,goal
8678,-7.421245,5.7469835,goal
3312,-5.692267,7.093712,goal
8593,-5.873734,5.9061747,goal
3224,-6.1557183,4.3070207,goal
8734,-6.0049143,7.9534254,goal
8716,-7.0463486,2.3195543,goal
3387,-7.729842,3.205929,goal
8605,-6.3221445,4.7652164,goal
3461,-7.7536554,5.716211,goal
3494,-5.9276567,2.6611786,goal
8726,-6.5401974,1.7345663,goal
8632,-7.3857975,6.2834945,goal
8634,-6.8577147,4.1685314,goal
3236,-5.835189,2.0628932,goal
3449,-5.980416,6.0268455,goal
3266,-6.6214437,6.0617166,goal
8630,-5.665408,4.299733,goal
3425,-5.228605,5.3947034,goal
3246,-5.563642,2.2108862,goal
8691,-6.8020144,6.658434,goal
8664,-7.1948295,4.809215,goal
3408,-7.391125,2.8202724,goal
8729,-5.118321,3.0665414,goal
3492,-6.150906,3.6345072,goal
3211,-5.4902215,3.767993,goal
8724,-6.441394,2.0717347,goal
8732,-7.147888,5.343845,goal
3310,-5.700597,6.7667055,goal
3209,-7.1183333,8.307333,goal
8702,-6.314021,3.8981602,goal
8705,-7.076337,9.27435,goal
8699,-5.4889984,4.3826838,goal
3247,-6.5908284,2.3221133,goal
3376,-5.4621205,8.598723,goal
3463,-7.913063,6.91126,goal
3273,-6.466102,7.317342,goal
3218,-7.724643,7.7901387,goal
3365,-6.0939374,5.0407867,goal
3432,-7.333388,5.104814,goal
3215,-4.9875164,4.8088136,goal
3239,-6.4604163,1.6002164,goal
3234,-7.284058,3.76862,goal
8618,-8.117056,4.557594,goal
3318,-6.4516406,1.9699881,goal
8703,-5.4261217,7.957993,goal
8694,-7.423019,2.751661,goal
3437,-6.3957176,4.663651,goal
8704,-7.8753266,6.3021064,goal
8730,-5.1496763,3.6462784,goal
8731,-7.052474,4.225683,goal
3267,-7.1200404,2.220419,goal
8663,-6.3946714,2.9975526,goal
3207,-6.559031,8.26846,goal
8656,-5.901132,8.221967,goal
3251,-7.1986322,8.12387,goal
8608,-8.16977,4.0916786,goal
3261,-7.110804,7.242672,goal
