"gene_name","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"KRT6B",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"KRT1",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"KRT3",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"KRT4",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"HOXC8",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"NEUROD4",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LINC02458",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LINC02392",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"PMCH",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LINC02385",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"CMKLR1",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"OASL",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"HPD",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"GPR12",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"KLHL1",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"ZIC2",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LINC00519",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"ESRRB",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LINC01467",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"BDKRB1",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"IGHG4",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"IGHG4-1",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"IGHA1",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"IGHA1-1",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LINC02853",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"CYP19A1",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"CCDC33",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LINC00052",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"ST8SIA2",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"MSLN",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"IL27",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LINC02133",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LINC02192",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"CCL17",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LINC00922",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LINC00920",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"HPR",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LINC01081",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"FOXC2",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"CA5A",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"SCGB1C2",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"PIMREG",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"GLP2R",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"TNFRSF13B",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LGALS9C",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"SLC5A10",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"ALDH3A1",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LINC01563",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"NOS2",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"CCL8",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"CCL13",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"TNS4",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"KRTAP3-1",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"KRTAP2-3",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"KRTAP4-11",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"KRTAP4-12",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"KRT13",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"KRT16",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"MEOX1",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"DLX3",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"TBX4",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LINC00469",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"ZNF750",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LINC00668",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"DSC3",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LINC01917",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
