"gene_name","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CYP19A1",-0.413395644904761,-1.53791972312416,-0.711675783081203,0.47980267992296,0.86602255777172,-4.61247028279822
"TFF3",-0.124241986643555,7.87480102556357,-0.711671948674212,0.479805035229225,0.86602255777172,-4.73209783695548
"CD74",-0.173362994133851,4.53634659452698,-0.711244379068151,0.480067712974518,0.86602255777172,-4.68053362063335
"CEACAM6",0.442097941198874,-1.16918931629115,0.711147101053033,0.480127487065186,0.86602255777172,-4.61444947398383
"CALCRL",-0.426708324955487,-0.94136270529922,-0.711012043859705,0.480210482118512,0.86602255777172,-4.61425188476754
"PSMD12",0.127981235170868,8.31378976141147,0.710986402261942,0.480226240246147,0.86602255777172,-4.73961144814101
"AQP3",0.239915477370317,4.52950898953181,0.710638761155466,0.480439912835353,0.86602255777172,-4.68348504522847
"FGFBP1",0.496514220413463,-0.539850483336832,0.71013034811221,0.48075249751832,0.86602255777172,-4.61715331131693
"LAMA2",-0.410894006268635,-1.1793254547251,-0.709473366493532,0.481156594492257,0.86602255777172,-4.61343012185297
"IFIT1",0.22485196504881,3.64220316047955,0.70853185199054,0.481736033765694,0.86602255777172,-4.66912140824636
"AGRN",-0.174278961207918,3.21863109066302,-0.707849673603142,0.482156112839203,0.86602255777172,-4.65942755723128
"PAPPA",-0.408274073598062,-0.707341505384754,-0.707703974353311,0.482245859619853,0.86602255777172,-4.61545413493766
"MIS18A",0.132768937126716,4.11832625399945,0.707521885397748,0.482358034602943,0.86602255777172,-4.67656212424744
"ADAMTS9",-0.316998757656397,0.162662436138636,-0.707515266066094,0.482362112683645,0.86602255777172,-4.62063580617175
"TMCO2",-0.330661291449374,-0.411100375807863,-0.707300249513414,0.482494591956802,0.86602255777172,-4.61692923154882
"LINC02458",-0.393318787900947,-1.43885956682909,-0.706864830143567,0.482762931462453,0.86602255777172,-4.61286638713823
"TFPI",-0.324857831921797,3.32890561992578,-0.706501682751898,0.482986795086679,0.86602255777172,-4.65908805664009
"LINC00671",-0.400760598489862,-1.37513261497381,-0.706256879359208,0.483137737811119,0.86602255777172,-4.61311877252253
"SCAI",-0.130695196736466,5.22629284662536,-0.706164877205576,0.483194472005008,0.86602255777172,-4.69316096946837
